Time,ZoneNumber,WHSLRRate,TimeLapse,Location,Customer,Formation
03/13/2019 07:56:00,1,10.2,11.3,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.317,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.334,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.35,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.367,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.384,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.4,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.417,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.434,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.45,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.467,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.484,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.5,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.517,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.534,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.55,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.567,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.584,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.6,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.617,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.634,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.65,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.667,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.684,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.7,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.717,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.734,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.75,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.767,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.784,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.8,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.817,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.834,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.85,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.867,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.884,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.9,123,ABC,EFG
03/13/2019 07:56:00,1,10.2,11.917,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,11.934,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,11.95,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,11.967,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,11.984,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.017,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.034,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.05,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.067,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.084,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.1,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.117,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.134,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.15,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.167,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.184,123,ABC,EFG
03/13/2019 07:56:00,1,10.3,12.2,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.217,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.234,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.25,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.267,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.284,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.3,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.317,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.334,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.35,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.367,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.384,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.4,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.417,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.434,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.45,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.467,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.484,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.5,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.517,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.534,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.55,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.567,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.584,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.6,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.617,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.634,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.65,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.667,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.684,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.7,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.717,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.734,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.75,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.767,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.784,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.8,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.817,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.834,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.85,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.867,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.884,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.9,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.917,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.934,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.95,123,ABC,EFG
03/13/2019 07:57:00,1,10.3,12.967,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,12.984,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.017,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.034,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.05,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.067,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.084,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.1,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.117,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.134,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.15,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.167,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.184,123,ABC,EFG
03/13/2019 07:57:00,1,10.2,13.2,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.217,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.234,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.25,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.267,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.284,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.3,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.317,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.334,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.35,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.367,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.384,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.4,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.417,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.434,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.45,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.467,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.484,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.5,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.517,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.534,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.55,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.567,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.584,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.6,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.617,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.634,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.65,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.667,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.684,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.7,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.717,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.734,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.75,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.767,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.784,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.8,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.817,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.834,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.85,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.867,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.884,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.9,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.917,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.934,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.95,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.967,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,13.984,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.017,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.034,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.05,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.067,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.084,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.1,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.117,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.134,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.15,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.167,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.184,123,ABC,EFG
03/13/2019 07:58:00,1,10.2,14.2,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.217,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.234,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.25,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.267,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.284,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.3,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.317,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.334,123,ABC,EFG
03/13/2019 07:59:00,1,10.2,14.35,123,ABC,EFG
03/13/2019 07:59:00,1,8.9,14.367,123,ABC,EFG
03/13/2019 07:59:00,1,8.5,14.384,123,ABC,EFG
03/13/2019 07:59:00,1,8.3,14.4,123,ABC,EFG
03/13/2019 07:59:00,1,8.1,14.417,123,ABC,EFG
03/13/2019 07:59:00,1,8.1,14.434,123,ABC,EFG
03/13/2019 07:59:00,1,7.9,14.45,123,ABC,EFG
03/13/2019 07:59:00,1,7.9,14.467,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.484,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.5,123,ABC,EFG
03/13/2019 07:59:00,1,7.7,14.517,123,ABC,EFG
03/13/2019 07:59:00,1,7.7,14.534,123,ABC,EFG
03/13/2019 07:59:00,1,7.7,14.55,123,ABC,EFG
03/13/2019 07:59:00,1,7.7,14.567,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.584,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.6,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.617,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.634,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.65,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.667,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.684,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.7,123,ABC,EFG
03/13/2019 07:59:00,1,7.8,14.717,123,ABC,EFG
03/13/2019 07:59:00,1,8.1,14.734,123,ABC,EFG
03/13/2019 07:59:00,1,8.4,14.75,123,ABC,EFG
03/13/2019 07:59:00,1,8.7,14.767,123,ABC,EFG
03/13/2019 07:59:00,1,8.8,14.784,123,ABC,EFG
03/13/2019 07:59:00,1,8.8,14.8,123,ABC,EFG
03/13/2019 07:59:00,1,8.9,14.817,123,ABC,EFG
03/13/2019 07:59:00,1,9,14.834,123,ABC,EFG
03/13/2019 07:59:00,1,9,14.85,123,ABC,EFG
03/13/2019 07:59:00,1,9,14.867,123,ABC,EFG
03/13/2019 07:59:00,1,9,14.884,123,ABC,EFG
03/13/2019 07:59:00,1,9,14.9,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,14.917,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,14.934,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,14.95,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,14.967,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,14.984,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,15,123,ABC,EFG
03/13/2019 07:59:00,1,9.1,15.017,123,ABC,EFG
03/13/2019 07:59:00,1,9.2,15.034,123,ABC,EFG
03/13/2019 07:59:00,1,9.2,15.05,123,ABC,EFG
03/13/2019 07:59:00,1,9.2,15.067,123,ABC,EFG
03/13/2019 07:59:00,1,9.3,15.084,123,ABC,EFG
03/13/2019 07:59:00,1,9.3,15.1,123,ABC,EFG
03/13/2019 07:59:00,1,9.3,15.117,123,ABC,EFG
03/13/2019 07:59:00,1,9.4,15.134,123,ABC,EFG
03/13/2019 07:59:00,1,9.5,15.15,123,ABC,EFG
03/13/2019 07:59:00,1,9.7,15.167,123,ABC,EFG
03/13/2019 07:59:00,1,9.9,15.184,123,ABC,EFG
03/13/2019 07:59:00,1,10,15.2,123,ABC,EFG
03/13/2019 08:00:00,1,10,15.217,123,ABC,EFG
03/13/2019 08:00:00,1,10,15.234,123,ABC,EFG
03/13/2019 08:00:00,1,10,15.25,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.267,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.284,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.3,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.317,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.334,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.35,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.367,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.384,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.4,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.417,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.434,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.45,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.467,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.484,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.5,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.517,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.534,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.55,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.567,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.584,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.6,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.617,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.634,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.65,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.667,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.684,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.7,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.717,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.734,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.75,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.767,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.784,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.8,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.817,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.834,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.85,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.867,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.884,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.9,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.917,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.934,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.95,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.967,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,15.984,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.017,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.034,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.05,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.067,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.084,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.1,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.117,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.134,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.15,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.167,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.184,123,ABC,EFG
03/13/2019 08:00:00,1,10.1,16.2,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.217,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.234,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.25,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.267,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.284,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.3,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.317,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.334,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.35,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.367,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.384,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.4,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.417,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.434,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.45,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.467,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.484,123,ABC,EFG
03/13/2019 08:01:00,1,10,16.5,123,ABC,EFG
03/13/2019 08:01:00,1,10,16.517,123,ABC,EFG
03/13/2019 08:01:00,1,10,16.534,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.55,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.567,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.584,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.6,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.617,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.634,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.65,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.667,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.684,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.7,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.717,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.734,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.75,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.767,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.784,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.8,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.817,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.834,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.85,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.867,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.884,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.9,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.917,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.934,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.95,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.967,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,16.984,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17,123,ABC,EFG
03/13/2019 08:01:00,1,10,17.017,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.034,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.05,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.067,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.084,123,ABC,EFG
03/13/2019 08:01:00,1,10,17.1,123,ABC,EFG
03/13/2019 08:01:00,1,10,17.117,123,ABC,EFG
03/13/2019 08:01:00,1,10,17.134,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.15,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.167,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.184,123,ABC,EFG
03/13/2019 08:01:00,1,10.1,17.2,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.217,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.234,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.25,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.267,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.284,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.3,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.317,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.334,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.35,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.367,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.384,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.4,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.417,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.434,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.45,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.467,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.484,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.5,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.517,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.534,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.55,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.567,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.584,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.6,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.617,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.634,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.65,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.667,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.684,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.7,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.717,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.734,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.75,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.767,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.784,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.8,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.817,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.834,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.85,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.867,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.884,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.9,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.917,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.934,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.95,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.967,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,17.984,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.017,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.034,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.05,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.067,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.084,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.1,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.117,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.134,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.15,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.167,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.184,123,ABC,EFG
03/13/2019 08:02:00,1,10.1,18.2,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.217,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.234,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.25,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.267,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.284,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.3,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.317,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.334,123,ABC,EFG
03/13/2019 08:03:00,1,10.1,18.35,123,ABC,EFG
